25110002,51,3,2025/12/22 13:54,0,90624,12973.6739132769,0.14315936080151948,3235.7623186114974,3721,86903,1272,196,65958,31577,3235,462,14,2,46,41,10,32532,1420,3,3,1,3,9527,1,0,18,1,0,9,3,9,6,70425,32532,1420
25110002,53,3,2025/12/22 13:56,0,33449,8983.151453757153,0.26856263128216545,3393.2577036467965,5736,27713,449,154,14298,4091,1956,510,12,1,28,40,9,6499,1375,2,1,1,5,3246,2,0,17,1,0,10,2,10,9,23245,6499,1375
25110002,58,3,2025/12/22 13:56,0,137965,16374.461592328915,0.11868562021040782,8100.595225787298,3550,134415,1511,468,103241,80224,14152,387,14,2,55,52,6,32817,1891,1,2,0,3,83471,3,0,23,2,0,8,3,8,5,50051,32817,1891
25110002,63,3,2025/12/22 13:59,0,29662,6531.906790002607,0.22021127334645696,2550.5402451435316,9018,20644,232,129,9154,4502,1616,452,6,0,24,22,5,5940,1518,0,1,1,3,2783,1,0,7,1,0,6,1,6,6,12722,5940,1518
25110002,67,4,2025/12/22 13:59,0,33529,8527.944433999051,0.25434532595660625,2428.3669781259505,8452,25077,811,617,10972,4126,2884,263,8,1,27,28,5,6323,1649,2,2,1,0,2329,2,0,0,0,0,5,2,5,3,16359,6323,1649
25110002,69,4,2025/12/22 14:00,0,49432,9263.84958042985,0.18740592289265762,8404.815011184359,4074,45358,4870,3274,34903,22406,1342,627,9,0,41,37,7,23183,1754,2,2,1,2,4483,0,0,0,0,0,7,2,7,5,38646,23183,1754
25110002,70,3,2025/12/22 14:01,0,44183,9808.624809401192,0.22199997305301114,4669.634014735804,15446,28737,869,152,19827,11574,1333,468,10,1,31,30,8,12907,1470,2,2,1,3,2300,0,0,5,1,0,8,2,8,6,25486,12907,1470
25110002,79,4,2025/12/22 14:02,0,39019,7791.975785035697,0.19969696263450362,2600.820791398173,3758,35261,542,138,26139,9750,1577,467,10,0,28,21,7,6184,1593,1,1,1,4,11024,2,0,0,0,0,9,1,9,9,23499,6184,1593
25110002,104,3,2025/12/22 14:03,0,33200,6599.926192946458,0.19879295761886923,3075.976815110064,7309,25891,1254,459,16323,6257,1904,415,8,0,31,22,5,7662,1415,1,1,1,2,12522,0,0,5,1,0,5,1,5,5,12467,7662,1415
25110002,110,2,2025/12/22 14:12,0,82723,12588.94120669423,0.15218187452938398,3932.994768301348,10180,72543,1546,414,53802,13981,3897,549,12,1,41,40,6,27250,1754,2,4,0,0,14275,2,0,28,3,0,6,3,6,2,55382,27250,1754
25110002,138,2,2025/12/22 14:14,0,43127,6541.088068789595,0.1516703705054744,1998.382765285637,2455,40672,840,387,27161,9849,6508,363,9,0,30,22,6,13223,2978,1,1,1,3,3063,2,0,13,1,0,8,1,8,8,36625,13223,2978
25110002,174,2,2025/12/22 14:03,0,53955,6504.256794182875,0.12054965794055926,1957.8930184165347,7306,46649,799,299,28964,8769,8357,683,9,0,20,20,7,10245,1696,2,0,0,5,2517,0,0,17,2,1,8,2,8,7,43183,10245,1696
25110002,176,3,2025/12/22 14:04,0,48608,7934.786352998188,0.16324033807188504,2928.001290312861,2725,45883,1964,450,30010,7520,2131,613,10,0,27,28,9,9319,1503,1,1,1,6,8228,0,0,14,1,0,10,1,10,10,35877,9319,1503
25110002,199,4,2025/12/22 14:05,0,44055,9397.012003341602,0.21330182733722852,2972.423496027672,3018,41037,1167,331,25177,9454,2416,323,12,0,38,32,11,10318,1495,1,1,1,8,1708,0,0,15,1,4,14,1,14,14,33510,10318,1495
25110002,301,4,2025/12/22 14:19,0,25381,6301.84084680268,0.24828969886145857,3150.92042340134,3718,21663,817,163,11798,4700,2309,343,11,0,29,34,6,6730,986,1,0,1,4,8724,1,0,0,0,0,7,1,7,7,12187,6730,986
25110002,307,4,2025/12/22 14:19,0,32026,6934.077550242657,0.21651400581535804,3182.6518029172767,10387,21639,757,252,13401,3513,1344,338,9,0,27,18,6,3668,1203,2,2,2,0,7937,0,0,7,1,0,6,2,6,3,11549,3668,1203
25110002,319,2,2025/12/22 14:15,0,238912,22028.357722743374,0.092202809916385,20037.895073896027,2872,236040,8423,2445,205613,94915,3612,263,28,1,85,92,20,95974,1462,2,2,3,13,4370,0,2,59,2,4,35,2,35,30,230795,95974,1462
25110002,350,4,2025/12/22 14:12,0,32405,6089.564951153627,0.18792053544680223,2746.8521174511125,7584,24821,589,122,12049,5004,5372,370,7,0,29,23,5,8051,1486,1,0,1,3,1890,1,0,5,1,0,6,1,6,6,20449,8051,1486
25110002,361,3,2025/12/22 14:09,0,163373,32501.57011337647,0.19894089055949557,25801.207031047496,12804,150569,2841,313,114019,39827,1686,265,29,0,97,100,20,40452,1106,1,1,1,17,7195,3,3,57,2,0,26,2,26,26,132466,40452,1106
25110002,385,3,2025/12/22 14:06,0,130205,18691.658770603823,0.14355561438196554,4668.691530292034,9399,120806,1586,168,104032,29471,2625,449,19,3,64,58,15,30326,1330,2,3,2,8,3497,1,0,42,2,0,16,3,16,11,116538,30326,1330
25110002,390,4,2025/12/22 14:06,0,26805,7575.676769898924,0.28262177839578156,2337.467632447791,5813,20992,774,228,12908,3969,1025,429,10,0,28,36,8,8668,1247,1,1,1,5,1914,0,0,0,0,0,8,1,8,8,18296,8668,1247
25110003,5,3,2025/12/19 14:03,0,83615,15393.859272643458,0.1841040396178133,14048.157592769972,6921,76694,2838,371,33938,4720,8584,328,25,0,68,53,12,23585,1009,4,2,2,4,10112,2,0,44,2,0,16,5,16,8,61896,23585,1009
25110003,17,3,2025/12/19 14:05,0,89454,16699.439903541548,0.18668186893310024,5477.769849452426,2961,86493,3468,479,46339,12128,5489,464,23,0,52,60,15,25272,1065,4,3,1,7,6734,1,0,51,2,2,17,4,17,10,78530,25272,1065
25110003,18,4,2025/12/19 14:09,0,43424,8235.620623918561,0.18965596499443996,3770.0329292529823,2057,41367,1650,256,14184,3097,13178,647,13,2,37,33,8,14561,1920,2,2,0,4,1960,3,0,23,2,0,9,3,9,6,36465,14561,1920
25110003,22,4,2025/12/19 14:08,0,11490,4294.043230082113,0.3737200374309933,1960.3302721180871,2330,9160,582,119,3671,751,794,571,7,0,14,18,5,2224,1274,1,0,1,3,1857,1,0,0,0,0,6,1,6,6,6524,2224,1274
25110003,27,4,2025/12/19 14:08,0,20591,5797.651262977588,0.2815623943945213,1184.881446531601,4603,15988,711,196,5760,1305,1528,633,8,0,23,15,6,3305,1592,2,1,1,2,3941,0,0,11,1,0,7,2,7,5,10553,3305,1592
25110003,28,3,2025/12/19 14:06,0,65288,9750.884416693705,0.14935186277254173,1873.5618364549875,4331,60957,2731,745,37428,12634,4462,625,12,2,41,27,7,19489,1903,3,1,1,2,7799,3,0,21,2,1,7,3,7,5,51030,19489,1903
25110003,39,4,2025/12/19 14:10,0,29376,7194.258412961618,0.24490258758720104,1592.3696032322375,3009,26367,1202,378,17945,7440,1249,482,8,0,24,23,6,5248,985,1,1,1,3,11783,0,0,9,1,0,6,1,6,6,13698,5248,985
25110003,52,3,2025/12/19 14:10,0,53008,11466.930076537265,0.21632451849791096,3600.715096652222,2570,50438,2736,737,22212,5166,7789,614,15,0,43,32,8,10432,1616,1,3,0,4,4167,2,0,17,1,0,11,2,11,9,41090,10432,1616
25110003,57,2,2025/12/19 14:11,0,49920,8780.757553936708,0.1758965856157193,2792.015050293326,2873,47047,2613,762,29093,7577,2058,602,15,0,30,33,9,12905,1023,3,0,1,5,3351,2,0,24,1,0,10,3,10,8,40515,12905,1023
25110003,61,3,2025/12/19 14:12,0,35860,7999.11600981346,0.22306514249340378,1343.346119607524,2862,32998,1150,153,15551,4465,1894,721,11,1,19,26,7,4241,1623,1,1,1,4,13287,1,0,15,1,0,8,2,8,7,16400,4241,1623
25110003,65,4,2025/12/19 15:38,0,25513,6688.357375315234,0.2621548769378448,2985.302829307866,5769,19744,1121,164,10420,3401,1681,530,9,0,26,20,8,4600,1024,1,1,1,5,3184,0,0,15,1,0,8,1,8,8,15922,4600,1024
25110003,68,4,2025/12/19 14:14,0,21900,5938.757828298346,0.27117615654330346,1894.7442070150864,1845,20055,1224,322,10520,3311,1561,718,9,0,27,18,6,4280,1520,1,1,1,3,6233,1,0,7,1,0,7,2,7,6,12792,4280,1520
25110003,74,3,2025/12/19 14:15,0,59099,10278.512325574797,0.17392024104595336,3387.91042602312,3955,55144,1932,336,35733,7567,2450,512,17,0,49,33,10,15961,1096,2,1,2,5,3193,2,0,25,1,0,15,2,15,12,50457,15961,1096
25110003,99,4,2025/12/19 14:16,0,19978,4941.92186944693,0.24736819849068625,1376.918331236706,3861,16117,822,206,7233,2608,1816,586,8,0,20,21,7,4074,1088,1,1,1,4,3653,0,0,13,1,0,7,1,7,7,11802,4074,1088
25110003,105,3,2025/12/19 14:17,0,47356,7899.756404526272,0.16681637816805203,1376.855909860393,2660,44696,2175,819,22429,5240,3344,376,12,0,42,26,9,7224,1383,2,2,4,1,5672,0,0,26,2,2,11,2,11,7,29850,7224,1383
25110003,139,4,2025/12/19 14:31,0,47857,9180.090307854129,0.19182335515920615,2953.8300052847735,3257,44600,2970,408,23798,8930,3519,345,14,0,35,29,12,8360,415,1,1,2,8,11568,0,1,17,1,2,13,1,13,13,32323,8360,415
25110003,162,4,2025/12/19 14:33,0,15844,4526.121050713843,0.2856678269826965,2050.782610161128,2686,13158,617,150,5207,1152,1385,680,7,0,18,12,6,2537,1584,1,1,1,3,2383,0,0,9,1,0,6,1,6,6,9729,2537,1584
25110003,191,4,2025/12/19 14:18,0,18581,6053.5871460252,0.3257944753256122,2269.4724162181483,4198,14383,798,120,5220,888,1535,768,8,0,18,17,5,1569,1439,0,1,1,3,4952,2,0,5,1,0,6,1,6,6,6025,1569,1439
25110003,305,4,2025/12/19 14:39,0,21317,4798.976038634327,0.22512436265113886,240.2612098757575,1990,19327,780,134,12001,7313,1881,674,7,0,17,15,5,8271,1201,0,1,1,3,5648,1,0,0,0,0,6,1,6,6,12912,8271,1201
25110003,308,2,2025/12/19 14:37,0,85198,18107.557219747952,0.2125350034008774,5903.164268806973,2638,82560,3795,256,48774,8182,5892,483,27,6,79,63,20,9152,928,10,1,1,8,10361,1,0,58,3,1,19,5,19,12,70931,9152,928
25110003,309,3,2025/12/19 14:36,0,74970,17133.415710198937,0.22853695758568676,5490.250879067132,2970,72000,2850,608,45762,14615,4082,496,22,0,72,51,12,24840,1208,2,0,2,8,3392,3,0,20,1,1,21,3,21,19,67018,24840,1208
25110003,314,4,2025/12/19 14:35,0,17092,4419.065007286213,0.2585458113319806,351.81767832703224,2294,14798,787,207,5919,1271,1105,849,7,0,23,16,6,2264,1785,1,1,1,3,3055,0,0,0,0,0,6,1,6,6,9609,2264,1785
25110003,328,4,2025/12/19 14:34,0,30213,5573.987171054005,0.1844896955302024,1332.807077049229,2630,27583,2248,455,13835,4418,4777,632,10,0,23,23,8,7785,1255,1,1,1,5,2519,0,0,9,1,0,8,1,8,8,23986,7785,1255
25110003,333,3,2025/12/19 14:33,0,41026,7330.1733685574,0.1786714124837274,3436.7528531179037,3111,37915,1451,145,22952,6551,1721,570,13,0,33,27,10,8672,1080,2,1,1,6,3041,0,0,23,1,0,11,2,11,10,32841,8672,1080
25110003,344,3,2025/12/19 14:32,0,28584,4777.659945674794,0.16714455449464014,289.3580371954912,2185,26399,693,168,18836,11354,1432,675,7,0,19,15,6,12113,1216,1,1,1,3,5775,0,0,5,1,0,6,1,6,6,19769,12113,1216
25110003,386,4,2025/12/19 14:31,0,39638,5017.912835382403,0.1265934919870428,2226.562935755345,2247,37391,2498,1234,15589,7520,5105,854,9,0,21,18,8,9270,1905,1,1,1,5,4424,0,0,13,1,0,8,1,8,8,30170,9270,1905
25110003,388,4,2025/12/19 14:30,0,31804,6596.435812639653,0.20740899926549028,1729.035239834294,3124,28680,1039,167,15714,5290,1922,794,10,0,21,23,8,5032,1519,1,1,1,5,8169,1,0,15,1,0,8,1,8,8,17161,5032,1519
25110003,391,4,2025/12/19 14:28,0,36144,7133.6003433789165,0.19736610069109442,2797.2220156991284,2192,33952,2041,881,21165,9153,1289,504,12,1,32,31,8,11920,1279,1,1,1,5,2920,1,1,0,0,0,8,1,8,8,28258,11920,1279
25110003,394,4,2025/12/19 15:37,0,50524,9300.576160769573,0.18408234028916107,2850.9967140365716,3734,46790,1976,552,27109,11118,4816,121,10,0,37,29,7,8879,2114,1,1,1,4,18310,1,1,7,1,0,8,1,8,8,24211,8879,2114
25110003,399,4,2025/12/19 14:26,0,32638,8954.76560600625,0.2743662481158849,2911.098695466921,1696,30942,1030,136,17832,5237,1474,608,13,0,34,26,11,5001,1209,1,1,1,8,8254,2,0,21,1,0,12,1,12,12,21901,5001,1209
25110004,5,2,2025/12/22 13:03,0,251406,31153.251791386807,0.12391610300226251,7051.5423686186305,35542,215864,3261,892,161536,21675,8748,145,45,1,121,131,17,43154,1149,9,1,3,4,19734,5,0,94,2,5,25,9,25,10,194745,43154,1149
25110004,17,4,2025/12/22 13:08,0,102168,13750.733832660866,0.13458943928295422,3123.4657999607925,29032,73136,5511,1837,52895,13242,3879,300,16,0,53,44,10,14498,1372,1,2,1,6,1629,1,1,29,1,2,12,1,12,12,70489,14498,1372
25110004,18,4,2025/12/22 13:12,0,67826,12826.757323121636,0.18911269016485766,3176.6387236107416,3370,64456,643,109,49664,25451,1072,258,17,3,69,56,13,26967,982,2,1,1,9,5161,2,0,16,2,2,21,3,21,15,55187,26967,982
25110004,22,4,2025/12/22 13:11,0,15038,3937.00562334464,0.26180380524967684,904.1650643257402,3652,11386,522,185,4482,1079,2022,295,7,0,20,20,5,3101,1170,1,0,1,3,1471,1,0,0,0,0,6,1,6,6,7885,3101,1170
25110004,27,4,2025/12/22 13:11,0,39714,7327.531784220728,0.18450752339781257,2204.6113907378412,6547,33167,1378,431,19010,4656,2071,453,12,0,35,31,8,9271,1680,1,2,2,3,1852,0,1,17,1,2,10,1,10,10,27888,9271,1680
25110004,28,4,2025/12/22 13:09,0,58933,7493.086754247975,0.1271458563834859,1563.9804487373299,10002,48931,1267,721,32250,7791,3826,255,11,1,26,29,5,18655,1113,2,0,1,2,22838,2,1,20,2,0,7,2,7,5,25299,18655,1113
25110004,39,4,2025/12/22 13:13,0,30010,5023.079043747659,0.16738017473334418,711.244446786152,12098,17912,539,261,8585,3146,1038,458,7,0,24,17,5,4094,1416,1,1,1,2,1577,1,0,2,1,0,6,1,6,6,11881,4094,1416
25110004,52,2,2025/12/22 13:14,0,127463,12573.666918593253,0.09864562201260957,2594.8439181869844,7819,119644,1053,143,88871,16078,12986,437,15,0,44,33,10,35567,1419,1,1,1,7,3646,1,2,16,1,0,11,2,11,10,115198,35567,1419
25110004,57,4,2025/12/22 13:16,0,59499,8717.31122310575,0.14651189470589002,2084.5821393231017,10943,48556,2856,1793,33694,13034,2635,323,11,1,46,33,7,15669,1157,2,1,0,4,4472,2,0,27,2,0,9,2,9,7,37562,15669,1157
25110004,61,4,2025/12/22 13:17,0,38835,7918.695792706626,0.2039061617794934,2031.6863959658758,7000,31835,1118,468,18986,6877,5419,274,10,1,25,23,8,8633,796,2,3,2,1,2067,0,0,7,1,0,7,2,7,4,28316,8633,796
25110004,65,2,2025/12/22 13:18,0,102218,14200.89727699422,0.13892755950022714,7281.578930379466,18685,83533,3860,2896,87836,25440,5725,317,18,3,64,49,12,27406,1148,5,3,2,2,1403,2,0,34,2,3,15,4,15,5,80526,27406,1148
25110004,68,4,2025/12/22 13:20,0,27858,5370.725036977999,0.19278932575841765,965.6613904353998,6135,21723,2415,2130,10340,3170,656,413,9,0,23,16,8,3796,1282,1,1,1,5,4292,0,0,0,0,0,8,1,8,8,13165,3796,1282
25110004,74,4,2025/12/22 13:20,0,42693,8366.444132745723,0.19596758561697988,833.2445696890018,6962,35731,2431,1844,25683,4835,2192,227,11,1,33,32,8,7830,1179,1,1,2,4,1425,1,0,15,1,0,9,1,9,9,27954,7830,1179
25110004,99,2,2025/12/22 13:21,0,86519,7345.05408349876,0.08489527252393994,1723.3493467792016,28647,57872,777,181,27316,13336,1493,541,9,0,26,21,7,16449,1058,1,1,1,4,3082,0,0,9,1,0,7,1,7,7,31564,16449,1058
25110004,105,4,2025/12/22 13:23,0,37105,8153.541249825015,0.2197423864661101,2542.2675382797383,6998,30107,1610,603,22505,6179,1008,241,10,0,33,24,8,7187,1461,1,1,1,5,1404,0,1,11,1,0,8,1,8,8,27414,7187,1461
25110004,139,4,2025/12/22 13:32,0,116471,14268.721446324324,0.12250879142725934,2233.760922934899,28943,87528,2216,278,48587,10637,14714,436,16,1,49,46,13,19495,1039,2,2,2,7,2360,0,1,40,2,2,15,2,15,8,83979,19495,1039
25110004,162,2,2025/12/22 13:34,0,24541,4152.775254297019,0.1692178498959708,763.0534711103842,5398,19143,274,82,11893,7162,2056,333,7,0,23,18,5,9218,1087,1,1,1,2,1465,1,0,7,1,0,5,1,5,5,14131,9218,1087
25110004,191,4,2025/12/22 13:24,0,50087,7623.385753409334,0.15220288205341373,1156.7122141512903,4537,45550,814,181,35735,11946,1288,360,12,2,32,23,7,13758,2133,4,1,0,2,1583,1,0,1,1,0,8,4,8,3,42110,13758,2133
25110004,305,3,2025/12/22 13:40,0,27937,4587.907504121081,0.16422334195228838,282.813874757893,5413,22524,1764,846,8873,2194,4293,256,9,0,23,17,7,5454,1095,1,1,1,4,1292,0,1,6,1,1,8,1,8,8,16666,5454,1095
25110004,308,2,2025/12/22 13:38,0,133420,14264.483620351568,0.10691413296620872,2187.1811635187446,28686,104734,2470,561,77639,15614,6178,264,21,1,59,47,14,21572,1350,2,1,1,10,13659,0,3,23,1,0,16,2,16,15,89620,21572,1350
25110004,309,4,2025/12/22 13:38,0,18392,4744.925723660133,0.2579885669671669,1296.9017892392865,4021,14371,532,126,8810,3509,887,403,8,0,15,19,5,4211,940,1,1,0,3,1591,2,0,11,1,0,6,1,6,6,10999,4211,940
