feature_set,iteration,fold,class_label,precision,recall,f1
understand追加前 (excl3),6,2,クラス0(=FALSE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (excl3),6,2,クラス1(=TRUE),0.6,0.625,0.6122448979591837
understand追加前 (excl3),6,3,クラス0(=FALSE),0.65,0.5652173913043478,0.6046511627906976
understand追加前 (excl3),6,3,クラス1(=TRUE),0.6296296296296297,0.7083333333333334,0.6666666666666666
understand追加前 (excl3),6,4,クラス0(=FALSE),0.6206896551724138,0.75,0.6792452830188679
understand追加前 (excl3),6,4,クラス1(=TRUE),0.6666666666666666,0.5217391304347826,0.5853658536585366
understand追加前 (excl3),6,5,クラス0(=FALSE),0.68,0.7083333333333334,0.6938775510204082
understand追加前 (excl3),6,5,クラス1(=TRUE),0.6818181818181818,0.6521739130434783,0.6666666666666666
understand追加前 (excl3),6,6,クラス0(=FALSE),0.6,0.625,0.6122448979591837
understand追加前 (excl3),6,6,クラス1(=TRUE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (excl3),6,7,クラス0(=FALSE),0.5652173913043478,0.5652173913043478,0.5652173913043478
understand追加前 (excl3),6,7,クラス1(=TRUE),0.5652173913043478,0.5652173913043478,0.5652173913043478
understand追加前 (excl3),6,8,クラス0(=FALSE),0.7333333333333333,0.4782608695652174,0.5789473684210527
understand追加前 (excl3),6,8,クラス1(=TRUE),0.6129032258064516,0.8260869565217391,0.7037037037037037
understand追加前 (excl3),6,9,クラス0(=FALSE),0.6521739130434783,0.6521739130434783,0.6521739130434783
understand追加前 (excl3),6,9,クラス1(=TRUE),0.6521739130434783,0.6521739130434783,0.6521739130434783
understand追加前 (excl3),6,10,クラス0(=FALSE),0.6428571428571429,0.782608695652174,0.7058823529411765
understand追加前 (excl3),6,10,クラス1(=TRUE),0.7222222222222222,0.5652173913043478,0.6341463414634146
understand追加前 (excl3),iteration_6,avg_of_10folds,クラス0(FALSE),0.6321387423171532,0.6431159420289856,0.6323863852123145
understand追加前 (excl3),iteration_6,avg_of_10folds,クラス1(TRUE),0.6388206988066736,0.6181159420289856,0.6235391783672347
understand追加前 (excl3),7,1,クラス0(=FALSE),0.5,0.5217391304347826,0.5106382978723404
understand追加前 (excl3),7,1,クラス1(=TRUE),0.5217391304347826,0.5,0.5106382978723404
understand追加前 (excl3),7,2,クラス0(=FALSE),0.5454545454545454,0.5217391304347826,0.5333333333333333
understand追加前 (excl3),7,2,クラス1(=TRUE),0.56,0.5833333333333334,0.5714285714285714
understand追加前 (excl3),7,3,クラス0(=FALSE),0.48,0.5217391304347826,0.5
understand追加前 (excl3),7,3,クラス1(=TRUE),0.5,0.4583333333333333,0.4782608695652174
understand追加前 (excl3),7,4,クラス0(=FALSE),0.5416666666666666,0.5416666666666666,0.5416666666666666
understand追加前 (excl3),7,4,クラス1(=TRUE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (excl3),7,5,クラス0(=FALSE),0.6956521739130435,0.6666666666666666,0.6808510638297872
understand追加前 (excl3),7,5,クラス1(=TRUE),0.6666666666666666,0.6956521739130435,0.6808510638297872
understand追加前 (excl3),7,6,クラス0(=FALSE),0.5238095238095238,0.4583333333333333,0.4888888888888889
understand追加前 (excl3),7,6,クラス1(=TRUE),0.5,0.5652173913043478,0.5306122448979592
understand追加前 (excl3),7,7,クラス0(=FALSE),0.5833333333333334,0.6086956521739131,0.5957446808510638
understand追加前 (excl3),7,7,クラス1(=TRUE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (excl3),7,8,クラス0(=FALSE),0.6521739130434783,0.6521739130434783,0.6521739130434783
understand追加前 (excl3),7,8,クラス1(=TRUE),0.6521739130434783,0.6521739130434783,0.6521739130434783
understand追加前 (excl3),7,9,クラス0(=FALSE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (excl3),7,9,クラス1(=TRUE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (excl3),7,10,クラス0(=FALSE),0.6,0.6521739130434783,0.625
understand追加前 (excl3),7,10,クラス1(=TRUE),0.6190476190476191,0.5652173913043478,0.5909090909090909
understand追加前 (excl3),iteration_7,avg_of_10folds,クラス0(FALSE),0.5643829286655373,0.5666666666666667,0.5650035974920341
understand追加前 (excl3),iteration_7,avg_of_10folds,クラス1(TRUE),0.5654014680971203,0.5628623188405796,0.5636130090193788
understand追加前 (excl3),8,1,クラス0(=FALSE),0.6923076923076923,0.782608695652174,0.7346938775510204
understand追加前 (excl3),8,1,クラス1(=TRUE),0.7619047619047619,0.6666666666666666,0.7111111111111111
understand追加前 (excl3),8,2,クラス0(=FALSE),0.6818181818181818,0.6521739130434783,0.6666666666666666
understand追加前 (excl3),8,2,クラス1(=TRUE),0.68,0.7083333333333334,0.6938775510204082
understand追加前 (excl3),8,3,クラス0(=FALSE),0.5925925925925926,0.6956521739130435,0.64
understand追加前 (excl3),8,3,クラス1(=TRUE),0.65,0.5416666666666666,0.5909090909090909
understand追加前 (excl3),8,4,クラス0(=FALSE),0.6428571428571429,0.375,0.47368421052631576
understand追加前 (excl3),8,4,クラス1(=TRUE),0.5454545454545454,0.782608695652174,0.6428571428571429
understand追加前 (excl3),8,5,クラス0(=FALSE),0.64,0.6666666666666666,0.6530612244897959
understand追加前 (excl3),8,5,クラス1(=TRUE),0.6363636363636364,0.6086956521739131,0.6222222222222222
understand追加前 (excl3),8,6,クラス0(=FALSE),0.45454545454545453,0.4166666666666667,0.43478260869565216
understand追加前 (excl3),8,6,クラス1(=TRUE),0.44,0.4782608695652174,0.4583333333333333
understand追加前 (excl3),8,7,クラス0(=FALSE),0.625,0.6521739130434783,0.6382978723404256
understand追加前 (excl3),8,7,クラス1(=TRUE),0.6363636363636364,0.6086956521739131,0.6222222222222222
understand追加前 (excl3),8,8,クラス0(=FALSE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (excl3),8,8,クラス1(=TRUE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (excl3),8,9,クラス0(=FALSE),0.6,0.6521739130434783,0.625
understand追加前 (excl3),8,9,クラス1(=TRUE),0.6190476190476191,0.5652173913043478,0.5909090909090909
understand追加前 (excl3),8,10,クラス0(=FALSE),0.72,0.782608695652174,0.75
understand追加前 (excl3),8,10,クラス1(=TRUE),0.7619047619047619,0.6956521739130435,0.7272727272727273
understand追加前 (excl3),iteration_8,avg_of_10folds,クラス0(FALSE),0.6170860194555845,0.6197463768115942,0.6137925590704659
understand追加前 (excl3),iteration_8,avg_of_10folds,クラス1(TRUE),0.6252778091473743,0.6177536231884059,0.6181453622292132
understand追加前 (excl3),9,1,クラス0(=FALSE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (excl3),9,1,クラス1(=TRUE),0.6,0.625,0.6122448979591837
understand追加前 (excl3),9,2,クラス0(=FALSE),0.6666666666666666,0.6086956521739131,0.6363636363636364
